"Species","SASAP.Region","YEAR","median_wgt","p05_wgt","p95_wgt"
"sockeye","Chignik",1975,6.94137534941803,6.94137534941803,6.94137534941803
"sockeye","Chignik",1976,7.35823921053717,7.35823921053717,7.35823921053717
"sockeye","Chignik",1977,8.74535938671752,8.74535938671752,8.74535938671752
"sockeye","Chignik",1978,7.89890468250174,7.89890468250174,7.89890468250174
"sockeye","Chignik",1979,7.49393208810032,7.49393208810032,7.49393208810032
"sockeye","Chignik",1980,6.73776686893586,6.73776686893586,6.73776686893586
"sockeye","Chignik",1981,7.33156971861933,7.33156971861933,7.33156971861933
"sockeye","Chignik",1982,7.45223705372772,7.45223705372772,7.45223705372772
"sockeye","Chignik",1983,6.53830990720412,6.53830990720412,6.53830990720412
"sockeye","Chignik",1984,6.96497158077463,6.96497158077463,6.96497158077463
"sockeye","Chignik",1985,5.90833839113785,5.90833839113785,5.90833839113785
"sockeye","Chignik",1986,6.83991231143333,6.83991231143333,6.83991231143333
"sockeye","Chignik",1987,7.37402730733373,7.37402730733373,7.37402730733373
"sockeye","Chignik",1988,7.18078004482494,7.18078004482494,7.18078004482494
"sockeye","Chignik",1989,6.87229085382885,6.87229085382885,6.87229085382885
"sockeye","Chignik",1990,6.59722679835719,6.59722679835719,6.59722679835719
"sockeye","Chignik",1991,6.82799364165457,6.82799364165457,6.82799364165457
"sockeye","Chignik",1992,6.55526131478721,6.55526131478721,6.55526131478721
"sockeye","Chignik",1993,6.04548654270004,6.04548654270004,6.04548654270004
"sockeye","Chignik",1994,6.26859788027834,6.26859788027834,6.26859788027834
"sockeye","Chignik",1995,6.68483961138691,6.68483961138691,6.68483961138691
"sockeye","Chignik",1996,7.6079632105038,7.6079632105038,7.6079632105038
"sockeye","Chignik",1999,6.59951480578568,6.59951480578568,6.59951480578568
"sockeye","Chignik",2001,7.32772434666636,7.32772434666636,7.32772434666636
"sockeye","Chignik",2002,6.8997145414636,6.8997145414636,6.8997145414636
"sockeye","Chignik",2004,6.39901165077749,6.39901165077749,6.39901165077749
"sockeye","Chignik",2005,6.53163586705139,6.53163586705139,6.53163586705139
"sockeye","Chignik",2007,6.95895116450169,6.95895116450169,6.95895116450169
"sockeye","Chignik",2008,6.88922070534699,6.88922070534699,6.88922070534699
"sockeye","Chignik",2009,6.89500679163271,6.89500679163271,6.89500679163271
"sockeye","Chignik",2010,6.51492655867873,6.51492655867873,6.51492655867873
"sockeye","Chignik",2011,7.16472305607148,7.16472305607148,7.16472305607148
"sockeye","Chignik",2012,6.81359362543595,6.81359362543595,6.81359362543595
"sockeye","Chignik",2013,7.11374965931737,7.11374965931737,7.11374965931737
"sockeye","Chignik",2014,6.67896248836779,6.67896248836779,6.67896248836779
"sockeye","Chignik",2015,5.49869831397576,5.49869831397576,5.49869831397576
"sockeye","Chignik",2016,5.92761774331507,5.92761774331507,5.92761774331507
"sockeye","Cook Inlet",1975,6.10592435759404,5.89197245235364,6.33761647722821
"sockeye","Cook Inlet",1976,6.45593208220006,6.32180606953575,7.03944571410618
"sockeye","Cook Inlet",1977,7.60281192242713,6.95056054188208,7.76670832233446
"sockeye","Cook Inlet",1978,7.49112754429595,6.81950563640303,7.76228135645844
"sockeye","Cook Inlet",1979,6.38009643435631,5.73547719863462,6.58292500566029
"sockeye","Cook Inlet",1980,5.7250726076113,5.33612963265746,6.25132084496358
"sockeye","Cook Inlet",1981,6.32713485374079,5.82729699432111,6.64693122601512
"sockeye","Cook Inlet",1982,6.2333722226662,5.9834553413797,7.072888155173
"sockeye","Cook Inlet",1983,5.8643899958179,4.96555930045558,6.43670402350856
"sockeye","Cook Inlet",1984,5.66206095092621,4.63394288114011,6.12181720793669
"sockeye","Cook Inlet",1985,5.4774710917558,4.75420666652759,5.871943497229
"sockeye","Cook Inlet",1986,5.39789540348132,4.35832550114382,5.93624573019209
"sockeye","Cook Inlet",1987,6.32267350679103,4.92154881756832,6.80245384987392
"sockeye","Cook Inlet",1988,5.7534086447819,4.8625777952849,6.61351096187301
"sockeye","Cook Inlet",1989,5.6899785254116,4.8470550285258,6.18818198410201
"sockeye","Cook Inlet",1990,5.65789031828921,4.18530991015595,6.41325564762513
"sockeye","Cook Inlet",1991,5.12621444542177,4.2749309138945,5.84216598502571
"sockeye","Cook Inlet",1992,5.70773059846864,4.53297415205055,6.57027508629702
"sockeye","Cook Inlet",1993,5.35232455877727,4.39537807244323,5.92405388972998
"sockeye","Cook Inlet",1994,5.23313324275186,4.22049748436469,5.91075697347249
"sockeye","Cook Inlet",1995,5.30640550392083,4.67587584753842,5.79407242961427
"sockeye","Cook Inlet",1996,5.83206694992452,5.1286083777065,6.42169640407353
"sockeye","Cook Inlet",1997,5.97131161836936,4.78266807714295,6.6032073215303
"sockeye","Cook Inlet",1998,5.36378622538195,4.45422196779368,5.79064420396321
"sockeye","Cook Inlet",1999,5.34226223454407,4.9245144213169,6.01111329885278
"sockeye","Cook Inlet",2000,6.15094549872787,5.64692826923637,6.53513800722482
"sockeye","Cook Inlet",2001,5.73213664466042,5.0417345055539,6.2728625726398
"sockeye","Cook Inlet",2002,6.05671670481527,5.88783650001242,6.71729372643811
"sockeye","Cook Inlet",2003,5.87660784950519,5.12016126553501,6.08442242090288
"sockeye","Cook Inlet",2004,5.75624759688003,5.05566704152495,6.2911233984695
"sockeye","Cook Inlet",2005,5.7635876611004,4.39790689971815,6.24301810028708
"sockeye","Cook Inlet",2006,5.13204912657992,4.47180809431469,5.39992448609423
"sockeye","Cook Inlet",2007,6.01618815321727,4.63441054721204,6.44762716954133
"sockeye","Cook Inlet",2008,5.76460718147582,5.69128242690631,6.23312732375636
"sockeye","Cook Inlet",2009,5.83444186813748,5.83040651020464,6.33370803414237
"sockeye","Cook Inlet",2010,5.96460968762101,5.49833702700795,6.30007833757718
"sockeye","Cook Inlet",2011,6.27629621996918,4.74654510142694,6.52438849103382
"sockeye","Cook Inlet",2012,6.08533139522115,4.8846804714287,6.75816387448172
"sockeye","Cook Inlet",2013,5.90122454048841,5.34902354771796,6.41902182873104
"sockeye","Cook Inlet",2014,5.70845778745399,4.9046884070736,6.45911102628179
"sockeye","Cook Inlet",2015,5.26245349694222,5.01988545863925,5.53030523473269
"sockeye","Cook Inlet",2016,5.61407519769066,4.91106810258625,5.84005053668012
"sockeye","Copper River",1975,6.62652024731621,6.62652024731621,6.62652024731621
"sockeye","Copper River",1976,6.87215271810096,6.87215271810096,6.87215271810096
"sockeye","Copper River",1977,7.30946168353019,7.30946168353019,7.30946168353019
"sockeye","Copper River",1978,6.22633773895126,6.22633773895126,6.22633773895126
"sockeye","Copper River",1979,7.05251842472055,7.05251842472055,7.05251842472055
"sockeye","Copper River",1980,6.66516818277978,6.66516818277978,6.66516818277978
"sockeye","Copper River",1981,6.40608009902197,6.40608009902197,6.40608009902197
"sockeye","Copper River",1982,6.50570117664698,6.50570117664698,6.50570117664698
"sockeye","Copper River",1983,6.15667926101054,6.15667926101054,6.15667926101054
"sockeye","Copper River",1984,6.40233618433235,6.40233618433235,6.40233618433235
"sockeye","Copper River",1985,5.91042712447613,5.91042712447613,5.91042712447613
"sockeye","Copper River",1986,5.82215788308099,5.82215788308099,5.82215788308099
"sockeye","Copper River",1987,6.4923884378023,6.4923884378023,6.4923884378023
"sockeye","Copper River",1988,5.99993668265002,5.99993668265002,5.99993668265002
"sockeye","Copper River",1989,6.72336419526483,6.72336419526483,6.72336419526483
"sockeye","Copper River",1990,6.1032797646259,6.1032797646259,6.1032797646259
"sockeye","Copper River",1991,6.11939066486568,6.11939066486568,6.11939066486568
"sockeye","Copper River",1992,5.95074418778387,5.95074418778387,5.95074418778387
"sockeye","Copper River",1993,5.78562964980083,5.78562964980083,5.78562964980083
"sockeye","Copper River",1994,5.83030536220817,5.83030536220817,5.83030536220817
"sockeye","Copper River",1995,5.78353062879666,5.78353062879666,5.78353062879666
"sockeye","Copper River",1996,6.3614315412405,6.3614315412405,6.3614315412405
"sockeye","Copper River",1997,6.28945708752743,6.28945708752743,6.28945708752743
"sockeye","Copper River",1998,5.95751004902487,5.95751004902487,5.95751004902487
"sockeye","Copper River",1999,5.98537599160434,5.98537599160434,5.98537599160434
"sockeye","Copper River",2000,6.38015806025622,6.38015806025622,6.38015806025622
"sockeye","Copper River",2001,6.10222354995933,6.10222354995933,6.10222354995933
"sockeye","Copper River",2002,6.42993986529827,6.42993986529827,6.42993986529827
"sockeye","Copper River",2003,6.04627645331028,6.04627645331028,6.04627645331028
"sockeye","Copper River",2004,5.82253333899,5.82253333899,5.82253333899
"sockeye","Copper River",2005,5.792399254918,5.792399254918,5.792399254918
"sockeye","Copper River",2006,5.71155225616961,5.71155225616961,5.71155225616961
"sockeye","Copper River",2007,6.09713825742962,6.09713825742962,6.09713825742962
"sockeye","Copper River",2008,5.80526103295133,5.80526103295133,5.80526103295133
"sockeye","Copper River",2009,6.02875676059794,6.02875676059794,6.02875676059794
"sockeye","Copper River",2010,5.89435848270768,5.89435848270768,5.89435848270768
"sockeye","Copper River",2011,6.08446783776172,6.08446783776172,6.08446783776172
"sockeye","Copper River",2012,6.52524576603085,6.52524576603085,6.52524576603085
"sockeye","Copper River",2013,6.09290947930773,6.09290947930773,6.09290947930773
"sockeye","Copper River",2014,6.15567523268747,6.15567523268747,6.15567523268747
"sockeye","Copper River",2015,5.69530600118835,5.69530600118835,5.69530600118835
"sockeye","Copper River",2016,5.2530464364774,5.2530464364774,5.2530464364774
"sockeye","Kodiak",1975,5.98887748684167,5.41971551904465,6.1272998131381
"sockeye","Kodiak",1976,6.21799713504363,6.07514079427136,6.34400316104639
"sockeye","Kodiak",1977,6.57713585897751,5.56250165497153,6.88434314916984
"sockeye","Kodiak",1978,6.13628118968444,5.93491304270984,6.46110170264414
"sockeye","Kodiak",1979,6.08465842210048,5.53087271900088,6.15755655277362
"sockeye","Kodiak",1980,5.55799262616537,5.31880836709182,5.82971015370565
"sockeye","Kodiak",1981,5.55341590910149,5.43503326004742,5.8483985595849
"sockeye","Kodiak",1982,5.92701453485021,5.24037154755634,6.07532215817255
"sockeye","Kodiak",1983,5.73215825593303,5.10872104320593,5.76284952555459
"sockeye","Kodiak",1984,5.61177142356911,5.03763185845264,5.76660546695519
"sockeye","Kodiak",1985,4.66702337689202,4.5610685348723,4.85685258001806
"sockeye","Kodiak",1986,5.76520864756159,5.75566132555444,5.90162465322683
"sockeye","Kodiak",1987,5.99450733829928,5.76563278187038,6.3655538695232
"sockeye","Kodiak",1988,5.69156626506024,5.37779966432128,5.89374532829853
"sockeye","Kodiak",1989,5.52777541981844,5.52777541981844,5.52777541981844
"sockeye","Kodiak",1990,5.16478795821057,5.06553856747989,5.29991533183413
"sockeye","Kodiak",1991,5.09660420165823,4.38838303435075,5.14235818817268
"sockeye","Kodiak",1992,5.28238910535347,4.73838816426669,5.73530870787459
"sockeye","Kodiak",1993,5.12208421486639,4.80988284009129,5.14034481479468
"sockeye","Kodiak",1994,4.94219759926131,4.91849267494381,5.09408453973405
"sockeye","Kodiak",1995,5.01187761339514,4.3188587711115,5.27255091048405
"sockeye","Kodiak",1996,5.65641658771526,5.51840085609594,5.72534557279715
"sockeye","Kodiak",1997,5.19864177840652,4.91279570198076,5.31904645100667
"sockeye","Kodiak",1998,4.91942658434912,4.73675096514418,5.10210220355407
"sockeye","Kodiak",1999,5.21500493583416,5.20692531690124,5.36340648717644
"sockeye","Kodiak",2000,5.72362641694916,5.69302348138669,5.75422935251162
"sockeye","Kodiak",2001,5.58043307300671,5.45097610134347,5.70989004466994
"sockeye","Kodiak",2002,5.69621710166986,5.58356986378505,5.80886433955466
"sockeye","Kodiak",2003,5.39382958343782,5.27685284779013,5.51080631908551
"sockeye","Kodiak",2004,5.3006883498197,5.24489764296714,5.35647905667225
"sockeye","Kodiak",2005,5.48043538107322,5.45429769305491,5.50657306909153
"sockeye","Kodiak",2006,5.13689597438318,4.9790924796734,5.29469946909296
"sockeye","Kodiak",2007,5.676511721451,5.56492018214,5.788103260762
"sockeye","Kodiak",2008,5.53184730447253,5.5155640729203,5.54813053602476
"sockeye","Kodiak",2009,5.6970926501138,5.61487278881702,5.77931251141057
"sockeye","Kodiak",2010,5.43025965795281,5.30302751616471,5.55749179974091
"sockeye","Kodiak",2011,5.59652292467131,5.44711297305049,5.96802631406823
"sockeye","Kodiak",2012,5.52847557510968,5.46617191821083,5.62729854076626
"sockeye","Kodiak",2013,5.61745921331188,5.17972344942108,5.82316935633571
"sockeye","Kodiak",2014,5.35454805114501,5.13810858624157,5.57098751604845
"sockeye","Kodiak",2015,4.98895115714441,4.79817109899273,5.1797312152961
"sockeye","Kodiak",2016,5.17846976886507,5.16947026598719,5.18746927174295
"sockeye","Kuskokwim",1975,6.98359091776379,6.98359091776379,6.98359091776379
"sockeye","Kuskokwim",1976,6.71772489290814,6.66822275107092,6.76722703474536
"sockeye","Kuskokwim",1977,7.64487382967493,7.56458465923208,7.72516300011777
"sockeye","Kuskokwim",1978,6.29152372784448,6.29152372784448,6.29152372784448
"sockeye","Kuskokwim",1979,5.92964440697897,5.74076851204894,6.11852030190901
"sockeye","Kuskokwim",1980,6.89220361278805,6.89220361278805,6.89220361278805
"sockeye","Kuskokwim",1981,7.12256280509025,7.12256280509025,7.12256280509025
"sockeye","Kuskokwim",1982,7.20043195642874,7.20043195642874,7.20043195642874
"sockeye","Kuskokwim",1983,6.83642897248737,6.83642897248737,6.83642897248737
"sockeye","Kuskokwim",1984,6.55380089606617,6.55380089606617,6.55380089606617
"sockeye","Kuskokwim",1985,7.00151792638057,7.00151792638057,7.00151792638057
"sockeye","Kuskokwim",1986,7.15516512623986,7.15516512623986,7.15516512623986
"sockeye","Kuskokwim",1987,7.49259643995281,7.49259643995281,7.49259643995281
"sockeye","Kuskokwim",1988,7.38295687200315,7.38295687200315,7.38295687200315
"sockeye","Kuskokwim",1989,7.22360686860328,7.22360686860328,7.22360686860328
"sockeye","Kuskokwim",1990,6.68237328380782,6.68237328380782,6.68237328380782
"sockeye","Kuskokwim",1991,6.94552882207999,6.94552882207999,6.94552882207999
"sockeye","Kuskokwim",1992,7.03238423028786,7.03238423028786,7.03238423028786
"sockeye","Kuskokwim",1993,7.14311204785371,7.14311204785371,7.14311204785371
"sockeye","Kuskokwim",1994,6.87492787528456,6.87492787528456,6.87492787528456
"sockeye","Kuskokwim",1995,6.86520124666989,6.86520124666989,6.86520124666989
"sockeye","Kuskokwim",1996,7.18359458350431,7.18359458350431,7.18359458350431
"sockeye","Kuskokwim",1997,7.09196729979257,7.09196729979257,7.09196729979257
"sockeye","Kuskokwim",1998,6.74825407125861,6.74825407125861,6.74825407125861
"sockeye","Kuskokwim",1999,6.51990196802877,6.51990196802877,6.51990196802877
"sockeye","Kuskokwim",2000,6.81703323691535,6.81703323691535,6.81703323691535
"sockeye","Kuskokwim",2001,7.57497690822067,7.57497690822067,7.57497690822067
"sockeye","Kuskokwim",2002,6.65920356906808,6.65920356906808,6.65920356906808
"sockeye","Kuskokwim",2003,7.2605976809226,7.2605976809226,7.2605976809226
"sockeye","Kuskokwim",2004,6.68170038872758,6.61787334626575,6.74552743118941
"sockeye","Kuskokwim",2005,6.69752198108421,6.69752198108421,6.69752198108421
"sockeye","Kuskokwim",2007,6.55601338332552,6.55601338332552,6.55601338332552
"sockeye","Kuskokwim",2008,6.69759312626748,6.69759312626748,6.69759312626748
"sockeye","Kuskokwim",2009,6.47839187125573,6.47839187125573,6.47839187125573
"sockeye","Kuskokwim",2010,6.81417042757992,6.81417042757992,6.81417042757992
"sockeye","Kuskokwim",2011,6.52338242205859,6.52338242205859,6.52338242205859
"sockeye","Norton Sound",1977,7.8,7.8,7.8
"sockeye","Norton Sound",1978,7.6,7.6,7.6
"sockeye","Norton Sound",1979,5.17073170731707,5.17073170731707,5.17073170731707
"sockeye","Norton Sound",1980,7.91891891891892,7.91891891891892,7.91891891891892
"sockeye","Norton Sound",1981,7.08620689655172,7.08620689655172,7.08620689655172
"sockeye","Norton Sound",1982,6.5,6.5,6.5
"sockeye","Norton Sound",1985,6.95783132530121,6.95783132530121,6.95783132530121
"sockeye","Norton Sound",1986,7.57510729613734,7.57510729613734,7.57510729613734
"sockeye","Norton Sound",1987,6.80676328502415,6.80676328502415,6.80676328502415
"sockeye","Norton Sound",1988,6.8594249201278,6.8594249201278,6.8594249201278
"sockeye","Norton Sound",1990,7.4364896073903,7.4364896073903,7.4364896073903
"sockeye","Norton Sound",1991,7.23645320197044,7.23645320197044,7.23645320197044
"sockeye","Norton Sound",1993,7.44014084507042,7.44014084507042,7.44014084507042
"sockeye","Norton Sound",1995,7.18897637795276,7.18897637795276,7.18897637795276
"sockeye","Norton Sound",1997,6.80124223602484,6.80124223602484,6.80124223602484
"sockeye","Norton Sound",2015,6.99805339265851,6.99805339265851,6.99805339265851
"sockeye","Prince William Sound",1975,6.82178959191314,6.73915768083054,7.74297048902939
"sockeye","Prince William Sound",1976,7.38946413725342,7.11038744652367,7.4760308848164
"sockeye","Prince William Sound",1977,8.04448613182973,7.8737992017029,8.20307931335248
"sockeye","Prince William Sound",1978,7.68975358485313,7.65908594972308,8.16366809591548
"sockeye","Prince William Sound",1979,6.77119946541931,6.63873813776463,7.39319114402908
"sockeye","Prince William Sound",1980,6.70717780698841,6.43503938883542,7.16577121903104
"sockeye","Prince William Sound",1981,6.51613388491914,6.23096250678001,6.51866688054927
"sockeye","Prince William Sound",1982,7.35099337748344,6.886868181834,7.69961360336507
"sockeye","Prince William Sound",1983,6.39256312460628,4.82332029927116,6.75355420968361
"sockeye","Prince William Sound",1984,6.38665114253217,6.18093998523468,6.70100364196225
"sockeye","Prince William Sound",1985,6.11875418554362,6.09143386351506,6.30869924150156
"sockeye","Prince William Sound",1986,6.40999993403091,6.1448014493288,6.65387265423235
"sockeye","Prince William Sound",1987,6.79670702330186,6.36012228987441,7.27793793255799
"sockeye","Prince William Sound",1988,6.51643315587419,6.23156305795565,6.65779389475389
"sockeye","Prince William Sound",1989,6.55725677830941,6.52966398806787,7.1718250598305
"sockeye","Prince William Sound",1990,6.60308397128238,6.23377044238202,6.72530172675371
"sockeye","Prince William Sound",1991,5.83684270393429,5.54424814425971,6.06010242839027
"sockeye","Prince William Sound",1992,6.16564433269776,6.06422651351176,6.22858457386582
"sockeye","Prince William Sound",1993,5.89729573391179,5.84957601007335,6.03265495757929
"sockeye","Prince William Sound",1994,5.78493146401716,5.64162781666882,5.99961400812551
"sockeye","Prince William Sound",1995,5.76231718729696,5.53474309632337,5.86491892807248
"sockeye","Prince William Sound",1996,6.40024151485865,6.22039536209193,6.54368434788749
"sockeye","Prince William Sound",1997,6.29398060317165,6.16476308775433,6.5348783231696
"sockeye","Prince William Sound",1998,6.25588646374735,6.1171666374665,6.30851842309012
"sockeye","Prince William Sound",1999,6.02801828416132,5.78293008373837,6.14684169527177
"sockeye","Prince William Sound",2000,6.39286231345417,6.05106012505212,6.76878851852955
"sockeye","Prince William Sound",2001,6.16147041879754,5.20009446419727,6.24947570164978
"sockeye","Prince William Sound",2002,6.2628715656426,5.51580991710254,6.43198638649396
"sockeye","Prince William Sound",2003,6.13163412377289,6.05116848139207,6.21110870223459
"sockeye","Prince William Sound",2004,5.75573753258806,4.78914046546785,6.03061198508663
"sockeye","Prince William Sound",2005,6.10202094342653,6.03834325811499,6.28617665703151
"sockeye","Prince William Sound",2006,5.60492629026009,5.49602293174217,5.74488705988075
"sockeye","Prince William Sound",2007,6.46221557391422,6.22487223827125,6.52208074354794
"sockeye","Prince William Sound",2008,6.24242850600213,6.13246757085035,7.41270724353468
"sockeye","Prince William Sound",2009,6.40148624873916,5.91825491416193,6.56258716977193
"sockeye","Prince William Sound",2010,6.24649770174877,6.04936393439191,6.37199542152041
"sockeye","Prince William Sound",2011,6.17890656416474,6.08820392917802,6.22951867639949
"sockeye","Prince William Sound",2012,6.76116999056922,6.39386433421583,7.08182706775871
"sockeye","Prince William Sound",2013,6.07648844030446,5.92527586837571,6.18369586481318
"sockeye","Prince William Sound",2014,5.58444953957332,5.51804462038552,5.9125043728156
"sockeye","Prince William Sound",2015,5.24553920031763,5.10571381567151,5.37455049920309
"sockeye","Prince William Sound",2016,5.40505681896732,5.13287817585728,5.56139312147337
"sockeye","Southeast",1975,5.85714285714286,4.82239245759918,6.85921496655023
"sockeye","Southeast",1976,6.28300316297653,4.43301289255259,7.33775653435302
"sockeye","Southeast",1977,6.58334062293328,5.54434310762007,7.32907024200256
"sockeye","Southeast",1978,6.17844147965613,5.01158315136191,7.51708832180036
"sockeye","Southeast",1979,5.99609375,5.09001120842979,6.99470779287538
"sockeye","Southeast",1980,5.95884564178871,5.42909192936128,6.81098267067641
"sockeye","Southeast",1981,5.87830713817944,5.3499113135187,6.8087500150419
"sockeye","Southeast",1982,5.94787489975942,4.92336617796739,6.91819328883659
"sockeye","Southeast",1983,5.72369958461643,4.62675011585404,6.59255144070799
"sockeye","Southeast",1984,5.84564889914985,4.73327748896998,6.65419193671119
"sockeye","Southeast",1985,5.78746217720093,5.38677593592848,6.47130873006664
"sockeye","Southeast",1986,5.97560975609756,5.32803467113433,6.7143118672469
"sockeye","Southeast",1987,6.03926501101628,5.69299635988668,6.75292066701534
"sockeye","Southeast",1988,5.6697393057756,5.08795723037423,6.50165890906487
"sockeye","Southeast",1989,5.72929936305732,5.33229697322045,6.91927450903587
"sockeye","Southeast",1990,5.80031386347252,4.96559415712594,7.05659129221317
"sockeye","Southeast",1991,5.16875,4.76201077277948,6.42208918280049
"sockeye","Southeast",1992,5.406852248394,5.01527524716432,6.44096984076846
"sockeye","Southeast",1993,5.31366490980108,4.64001238678661,6.17851712994225
"sockeye","Southeast",1994,5.86826172655784,4.84500694345247,6.50613765389619
"sockeye","Southeast",1995,5.10681165502316,4.52383339228559,6.14316238095981
"sockeye","Southeast",1996,6.04181231449763,5.20595118532113,6.85602805516886
"sockeye","Southeast",1997,5.5078125,4.5770380078637,6.74455482605859
"sockeye","Southeast",1998,5.83834440366082,5.0368422479625,6.45392972080502
"sockeye","Southeast",1999,5.48220384108771,4.71025243604755,6.42375463958858
"sockeye","Southeast",2000,5.61519607843137,4.54098076923077,6.55636674036694
"sockeye","Southeast",2001,5.95263897562405,5.38077720296504,6.70852949127439
"sockeye","Southeast",2002,5.84816132858838,4.88127413127413,6.46900500028548
"sockeye","Southeast",2003,5.86822484268415,5.24138799701118,6.49175886416829
"sockeye","Southeast",2004,5.46548958008611,4.99843930635838,6.36888526059837
"sockeye","Southeast",2005,5.50777170613236,4.85,6.11933773793618
"sockeye","Southeast",2006,5.44166666666667,4.76148782093483,5.95755740586119
"sockeye","Southeast",2007,5.73583536364108,5.30830115830116,6.67381557828422
"sockeye","Southeast",2008,5.91459016393443,4.96076412720201,6.98539636300597
"sockeye","Southeast",2009,5.66961250849762,5.09947094742868,6.6994903978871
"sockeye","Southeast",2010,5.68421052631579,4.975,6.26412979367762
"sockeye","Southeast",2011,5.66133853723735,4.88933013224181,6.37180584880646
"sockeye","Southeast",2012,5.74214705976915,4.58522422561258,6.93131038132715
"sockeye","Southeast",2013,5.68732125929925,4.83375,6.26121724687985
"sockeye","Southeast",2014,5.45613167008318,4.50303217821782,6.39991211892355
"sockeye","Southeast",2015,4.85534957663969,4.13820085978231,5.79518670068367
"sockeye","Southeast",2016,5.37083350502259,4.46357142857143,5.89561851603294
